validation,result,column,pk,detail,source_value,target_value
null_check,FAIL,Cohort ARR Size,,"Source: 0 nulls, Target: 57 nulls",0,57
null_check,PASS,Distributor Name,,"Source: 22 nulls, Target: 22 nulls",22,22
null_check,FAIL,Max. Fortune Rank,,"Source: 43 nulls, Target: 65 nulls",43,65
empty_string_check,PASS,,,No empty strings found,,
data_validation,FAIL,Cohort ARR Size,index=0,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,"'5,397'",'5397.1502988047805'
data_validation,FAIL,"EoP, Unadjusted  ",index=0,Values do not match,'$5.40K','5397.1502988047805'
data_validation,FAIL,Extn for Late Renewals,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=0,Values do not match,'$5.4K','5397.1502988047805'
data_validation,FAIL,Previous ARR,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Extn for Late Renewals,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=0,Values do not match,'$5.40K','5397.1502988047805'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,'$5.40K','5397.1502988047805'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=1,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=1,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=1,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=1,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=2,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=2,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=2,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=2,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=3,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=3,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=3,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=3,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=3,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=3,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=4,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=4,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=4,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=4,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=4,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=4,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=4,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=4,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=4,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=4,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=4,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=4,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=5,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=5,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=5,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=5,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=5,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=5,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=5,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=5,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=5,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=5,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=5,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=5,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=6,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=6,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=6,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=6,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=6,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=6,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=6,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=6,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=6,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=6,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=6,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=6,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=7,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=7,Values do not match,'NA',nan
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=7,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,"EoP, Unadjusted  ",index=7,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Extn for Late Renewals,index=7,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Peak ARR,index=7,Values do not match,'$17.7K','17740.45'
data_validation,FAIL,Previous ARR,index=7,Values do not match,'$17.74K','17740.45'
data_validation,FAIL,Previous Extn for Late Renewals,index=7,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=7,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=7,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Variance,index=7,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=7,Values do not match,'$0.00K','0.0'
data_validation,FAIL,ARR Size Dynamic,index=8,Values do not match,'NA',nan
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=8,Values do not match,"'17,740'",'17740.45'
data_validation,FAIL,Cohort ARR Size,index=8,Values do not match,'NA',nan
data_validation,FAIL,"EoP, Unadjusted  ",index=8,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Extn for Late Renewals,index=8,Values do not match,'$0.00K','0.0'
data_validation,INFO,,,... and 492 more mismatches (showing first 100),,
