validation,result,column,pk,detail,source_value,target_value
data_validation,FAIL,account ranking list,,1 mismatches in column account ranking list,,
data_validation,FAIL,account ranking list,"account id='0014600001JLHQ4AAP', order number='REN-162198', sku='NT-MRI-SWTL', service start date='7/23/2023'",Value mismatch (example 1 of 1),'MarketCap 10k','Fortune 1000;MarketCap 10k'
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)",,"6 mismatches in column bop (adjusted, w/ late renewals extn)",,
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)","account id='0014600001JL6kDAAT', order number='REN-187734', sku='NT-MRI-SWTL', service start date='7/20/2025'",Value mismatch (example 1 of 6),'46850.849899999994','46850.8499'
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)","account id='0014600001JLN7hAAH', order number='REN-159538', sku='NT-MRI-SWTL', service start date='4/27/2023'",Value mismatch (example 2 of 6),'27376.480892255895','27376.48089225589'
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)","account id='0014600001JLLciAAH', order number='REN-180578', sku='NT-MRI-SWTL', service start date='5/20/2025'",Value mismatch (example 3 of 6),'28090.303097345135','28090.30309734513'
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)",,"6 mismatches in column eop (adjusted, w/ late renewals extn)",,
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)","account id='0014600001JL6kDAAT', order number='REN-187734', sku='NT-MRI-SWTL', service start date='7/20/2025'",Value mismatch (example 1 of 6),'46850.849899999994','46850.8499'
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)","account id='0014600001JLN7hAAH', order number='REN-159538', sku='NT-MRI-SWTL', service start date='4/27/2023'",Value mismatch (example 2 of 6),'27376.480892255895','27376.48089225589'
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)","account id='0014600001JLLciAAH', order number='REN-180578', sku='NT-MRI-SWTL', service start date='5/20/2025'",Value mismatch (example 3 of 6),'28090.303097345135','28090.30309734513'
data_validation,FAIL,"eop, unadjusted  ",,"6 mismatches in column eop, unadjusted  ",,
data_validation,FAIL,"eop, unadjusted  ","account id='0014600001JL6kDAAT', order number='REN-187734', sku='NT-MRI-SWTL', service start date='7/20/2025'",Value mismatch (example 1 of 6),'46850.849899999994','46850.8499'
data_validation,FAIL,"eop, unadjusted  ","account id='0014600001JLN7hAAH', order number='REN-159538', sku='NT-MRI-SWTL', service start date='4/27/2023'",Value mismatch (example 2 of 6),'27376.480892255895','27376.48089225589'
data_validation,FAIL,"eop, unadjusted  ","account id='0014600001JLLciAAH', order number='REN-180578', sku='NT-MRI-SWTL', service start date='5/20/2025'",Value mismatch (example 3 of 6),'28090.303097345135','28090.30309734513'
data_validation,FAIL,index#,,168 mismatches in column index#,,
data_validation,FAIL,index#,"account id='0014600001JL9g4AAD', order number='REN-178009', sku='NT-MRI-SWTL', service start date='10/11/2024'",Value mismatch (example 1 of 168),'6','1'
data_validation,FAIL,index#,"account id='0014600001JL9g4AAD', order number='REN-189727', sku='NT-MRI-SWTL', service start date='10/11/2025'",Value mismatch (example 2 of 168),'7','2'
data_validation,FAIL,index#,"account id='0014600001JL6sCAAT', order number='REN-180644', sku='NT-MRI-SWTL', service start date='1/1/2025'",Value mismatch (example 3 of 168),'19','9'
data_validation,FAIL,max. fortune rank,,1 mismatches in column max. fortune rank,,
data_validation,FAIL,max. fortune rank,"account id='0014600001JLHQ4AAP', order number='REN-162198', sku='NT-MRI-SWTL', service start date='7/23/2023'",Value mismatch (example 1 of 1),nan,'746.0'
data_validation,FAIL,peak arr,,28 mismatches in column peak arr,,
data_validation,FAIL,peak arr,"account id='0014600001JL7oGAAT', order number='REN-177017', sku='NT-MRI-SWTL', service start date='8/12/2024'",Value mismatch (example 1 of 28),'30741.520000000004','0.0'
data_validation,FAIL,peak arr,"account id='0014600001JLBNiAAP', order number='REG-151770', sku='NT-MRI-SWTL', service start date='8/31/2022'",Value mismatch (example 2 of 28),'4581.08','0.0'
data_validation,FAIL,peak arr,"account id='0014600001JLA7BAAX', order number='REN-178473', sku='NT-MRI-SWTL', service start date='10/31/2024'",Value mismatch (example 3 of 28),'15309.0599','0.0'
data_validation,FAIL,previous arr,,7 mismatches in column previous arr,,
data_validation,FAIL,previous arr,"account id='0014600001JL6kDAAT', order number='REN-187734', sku='NT-MRI-SWTL', service start date='7/20/2025'",Value mismatch (example 1 of 7),'46850.849899999994','46850.8499'
data_validation,FAIL,previous arr,"account id='0014600001JLCqHAAX', order number='FEDR-179347', sku='NT-MRI-SWTL', service start date='10/25/2024'",Value mismatch (example 2 of 7),'46935.6499','46935.64990000001'
data_validation,FAIL,previous arr,"account id='0014600001JLN7hAAH', order number='REN-159538', sku='NT-MRI-SWTL', service start date='4/27/2023'",Value mismatch (example 3 of 7),'27376.480892255895','27376.48089225589'
data_validation,FAIL,previous refresh overlap adj,,1 mismatches in column previous refresh overlap adj,,
data_validation,FAIL,previous refresh overlap adj,"account id='0014600001JLCqHAAX', order number='FEDR-179347', sku='NT-MRI-SWTL', service start date='10/25/2024'",Value mismatch (example 1 of 1),'-46935.6499','-46935.64990000001'
data_validation,FAIL,rcn emp count,,7 mismatches in column rcn emp count,,
data_validation,FAIL,rcn emp count,"account id='0014600001JLLAjAAP', order number='REG-155748', sku='NT-MRI-SWTL', service start date='1/4/2023'",Value mismatch (example 1 of 7),'63000','76000'
data_validation,FAIL,rcn emp count,"account id='0011M00002Xaf1oQAB', order number='FEDR-187846', sku='NT-MRI-SWTL', service start date='7/29/2025'",Value mismatch (example 2 of 7),'177','290'
data_validation,FAIL,rcn emp count,"account id='0014600001JLApbAAH', order number='REN-183289', sku='NT-MRI-SWTL', service start date='4/15/2025'",Value mismatch (example 3 of 7),'10260','23000'
data_validation,FAIL,reseller name,,1 mismatches in column reseller name,,
data_validation,FAIL,reseller name,"account id='0014600001JLFWoAAP', order number='DIST-146844', sku='NT-MRI-SWTL', service start date='3/23/2022'",Value mismatch (example 1 of 1),'Computacenter - USA','Computacenter United States Inc.'
data_validation,FAIL,variance,,1 mismatches in column variance,,
data_validation,FAIL,variance,"account id='0014600001JLCqHAAX', order number='FEDR-179347', sku='NT-MRI-SWTL', service start date='10/25/2024'",Value mismatch (example 1 of 1),'-46935.6499','-46935.64990000001'
data_validation,FAIL,year of cohort date fy,,1 mismatches in column year of cohort date fy,,
data_validation,FAIL,year of cohort date fy,"account id='0014600001JLFWoAAP', order number='DIST-146844', sku='NT-MRI-SWTL', service start date='3/23/2022'",Value mismatch (example 1 of 1),'FY 2011','FY 2013'
