validation,result,column,pk,detail,source_value,target_value
data_validation,FAIL,peak arr,"account id='0014600001JL96BAAT', order number='REN-188748', sku='IB-MNT-HW', service start date='8/1/2025'",Value mismatch (example 3 of 37),'199991.2736527663','199991.27365276628'
data_validation,FAIL,previous arr,,12 mismatches in column previous arr,,
data_validation,FAIL,previous arr,"account id='0014600001JLP1WAAX', order number='REN-159711', sku='IB-MNT-PRM-ISP', service start date='12/31/2023'",Value mismatch (example 1 of 12),'3906.339848356309','3906.3398483563096'
data_validation,FAIL,previous arr,"account id='0014600001JLP1WAAX', order number='REN-183696', sku='IB-MNT-EXTM', service start date='4/1/2025'",Value mismatch (example 2 of 12),'31260.788426078034','31260.788426078037'
data_validation,FAIL,previous arr,"account id='0014600001JLP1WAAX', order number='REN-183696', sku='IB-MNT-PRM-ISP', service start date='4/1/2025'",Value mismatch (example 3 of 12),'156077.2001581109','156077.20015811088'
data_validation,FAIL,rcn emp count,,3 mismatches in column rcn emp count,,
data_validation,FAIL,rcn emp count,"account id='0014600001JLGPoAAP', order number='REN-176255', sku='IB-MNT-PRM', service start date='10/10/2024'",Value mismatch (example 1 of 3),'490','600'
data_validation,FAIL,rcn emp count,"account id='0014600001JLGPoAAP', order number='REN-190909', sku='IB-MNT-EXTM', service start date='10/10/2025'",Value mismatch (example 2 of 3),'490','600'
data_validation,FAIL,rcn emp count,"account id='0014600001JLGPoAAP', order number='REN-190909', sku='IB-MNT-PRM', service start date='10/10/2025'",Value mismatch (example 3 of 3),'490','600'
data_validation,FAIL,refresh overlap adj,,1 mismatches in column refresh overlap adj,,
data_validation,FAIL,refresh overlap adj,"account id='0014600001JLCcAAAX', order number='REN-185436', sku='IB-MNT-PRM', service start date='5/25/2025'",Value mismatch (example 1 of 1),'-45544.91407624633','-45544.914076246336'
data_validation,FAIL,sales rep,,2 mismatches in column sales rep,,
data_validation,FAIL,sales rep,"account id='0014600001JLGxMAAX', order number='REN-186217', sku='IB-MNT-EXTM', service start date='5/29/2025'",Value mismatch (example 1 of 2),'Justin Stuck','Pat Foley'
data_validation,FAIL,sales rep,"account id='0014600001JLGxMAAX', order number='REN-186217', sku='IB-MNT-PRM', service start date='5/29/2025'",Value mismatch (example 2 of 2),'Justin Stuck','Pat Foley'
data_validation,FAIL,"variance (adjusted, w/ late renewals extn)",,"1 mismatches in column variance (adjusted, w/ late renewals extn)",,
data_validation,FAIL,"variance (adjusted, w/ late renewals extn)","account id='0014600001JLCcAAAX', order number='REN-185436', sku='IB-MNT-PRM', service start date='5/25/2025'",Value mismatch (example 1 of 1),'-45544.91407624633','-45544.914076246336'
