validation,result,column,pk,detail,source_value,target_value
metadata_type_check,PASS,industry [custom],,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,max. fortune rank,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,month of revenue date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,order number,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,peak arr,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,previous arr,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,previous extn for late renewals,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,previous refresh overlap adj,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,product family,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,product group,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,product name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,product penetration (landed),,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,quantity,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,rcn emp count,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,refresh overlap adj,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,region,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,reseller name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,sales designation_new,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,sales rep,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,service end date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,service start date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,shipping country,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,sku,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,territory id,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,territory name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,variance,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,"variance (adjusted, w/ late renewals extn)",,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,year of cohort date fy,,"Compatible types: Source 'object', Target 'object'",object,object
duplicate_check,FAIL,,"account id='0014600001YBLbAAAX', order number='REN-151738', sku='IB-SWTL-GD', service start date='12/15/2022'",Source has 2 duplicate rows (showing first 5 of 243),2,
duplicate_check,FAIL,,"account id='0014600001YBLbAAAX', order number='REN-151738', sku='IB-SWTL-NS1', service start date='12/15/2022'",Source has 2 duplicate rows (showing first 5 of 243),2,
duplicate_check,FAIL,,"account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-GD', service start date='11/9/2023'",Source has 2 duplicate rows (showing first 5 of 243),2,
duplicate_check,FAIL,,"account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-NS1', service start date='11/9/2023'",Source has 2 duplicate rows (showing first 5 of 243),2,
duplicate_check,FAIL,,"account id='0014600001JLd6aAAD', order number='REN-183879', sku='IB-MNT-HW-ISP', service start date='3/28/2025'",Source has 3 duplicate rows (showing first 5 of 243),3,
duplicate_check,FAIL,,"account id='0014600001YBLbAAAX', order number='REN-151738', sku='IB-SWTL-GD', service start date='12/15/2022'",Target has 2 duplicate rows (showing first 5 of 243),,2
duplicate_check,FAIL,,"account id='0014600001YBLbAAAX', order number='REN-151738', sku='IB-SWTL-NS1', service start date='12/15/2022'",Target has 2 duplicate rows (showing first 5 of 243),,2
duplicate_check,FAIL,,"account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-GD', service start date='11/9/2023'",Target has 2 duplicate rows (showing first 5 of 243),,2
duplicate_check,FAIL,,"account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-NS1', service start date='11/9/2023'",Target has 2 duplicate rows (showing first 5 of 243),,2
duplicate_check,FAIL,,"account id='0014600001JLd6aAAD', order number='REN-183879', sku='IB-MNT-HW-ISP', service start date='3/28/2025'",Target has 3 duplicate rows (showing first 5 of 243),,3
null_check,PASS,account ranking list,,"Source: 53 nulls, Target: 53 nulls",53,53
null_check,PASS,bill state,,"Source: 89 nulls, Target: 89 nulls",89,89
null_check,PASS,bundle product code,,"Source: 126 nulls, Target: 126 nulls",126,126
null_check,PASS,cohort arr size,,"Source: 5 nulls, Target: 5 nulls",5,5
null_check,PASS,distributor name,,"Source: 254 nulls, Target: 254 nulls",254,254
null_check,PASS,max. fortune rank,,"Source: 370 nulls, Target: 370 nulls",370,370
null_check,PASS,reseller name,,"Source: 151 nulls, Target: 151 nulls",151,151
empty_string_check,PASS,,,No empty strings found,,
primary_key_match,PASS,,,"Common: 413, Source-only: 0, Target-only: 0",413,413
data_validation,FAIL,arr size dynamic,,5 mismatches in column arr size dynamic,,
data_validation,FAIL,arr size dynamic,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SUB-THREAT-ADV', service start date='5/1/2025'",Value mismatch (example 1 of 5),'$100K - $1M','$1M+'
data_validation,FAIL,arr size dynamic,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-GD', service start date='5/1/2025'",Value mismatch (example 2 of 5),'$100K - $1M','$1M+'
data_validation,FAIL,arr size dynamic,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-NS1', service start date='5/1/2025'",Value mismatch (example 3 of 5),'$100K - $1M','$1M+'
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)",,"22 mismatches in column bop (adjusted, w/ late renewals extn)",,
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)","account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-GD', service start date='11/9/2023'",Value mismatch (example 1 of 22),'7112.0666666666675','7112.066666666668'
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)","account id='0014600001JLP1WAAX', order number='REN-183696', sku='IB-MNT-EXTM', service start date='4/1/2025'",Value mismatch (example 2 of 22),'31260.788426078034','31260.788426078037'
data_validation,FAIL,"bop (adjusted, w/ late renewals extn)","account id='0014600001JLLmiAAH', order number='REN-159713', sku='IB-MNT-PRM-ISP', service start date='4/1/2024'",Value mismatch (example 3 of 22),'25807.367797535215','25807.36779753521'
data_validation,FAIL,cohort arr size,,5 mismatches in column cohort arr size,,
data_validation,FAIL,cohort arr size,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SUB-THREAT-ADV', service start date='5/1/2025'",Value mismatch (example 1 of 5),'$25K - $50K','$10K or less'
data_validation,FAIL,cohort arr size,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-GD', service start date='5/1/2025'",Value mismatch (example 2 of 5),'$25K - $50K','$10K or less'
data_validation,FAIL,cohort arr size,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-NS1', service start date='5/1/2025'",Value mismatch (example 3 of 5),'$25K - $50K','$10K or less'
data_validation,FAIL,end customer,,5 mismatches in column end customer,,
data_validation,FAIL,end customer,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SUB-THREAT-ADV', service start date='5/1/2025'",Value mismatch (example 1 of 5),'FRONTIER COMMUNICATIONS CORPORATION','VERIZON COMMUNICATIONS INCORPORATED'
data_validation,FAIL,end customer,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-GD', service start date='5/1/2025'",Value mismatch (example 2 of 5),'FRONTIER COMMUNICATIONS CORPORATION','VERIZON COMMUNICATIONS INCORPORATED'
data_validation,FAIL,end customer,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-NS1', service start date='5/1/2025'",Value mismatch (example 3 of 5),'FRONTIER COMMUNICATIONS CORPORATION','VERIZON COMMUNICATIONS INCORPORATED'
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)",,"23 mismatches in column eop (adjusted, w/ late renewals extn)",,
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)","account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-GD', service start date='11/9/2023'",Value mismatch (example 1 of 23),'7112.0666666666675','7112.066666666668'
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)","account id='0014600001JLP1WAAX', order number='REN-183696', sku='IB-MNT-EXTM', service start date='4/1/2025'",Value mismatch (example 2 of 23),'31260.788426078034','31260.788426078037'
data_validation,FAIL,"eop (adjusted, w/ late renewals extn)","account id='0014600001JLLmiAAH', order number='REN-159713', sku='IB-MNT-PRM-ISP', service start date='4/1/2024'",Value mismatch (example 3 of 23),'25807.367797535215','25807.36779753521'
data_validation,FAIL,"eop, unadjusted  ",,"23 mismatches in column eop, unadjusted  ",,
data_validation,FAIL,"eop, unadjusted  ","account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-GD', service start date='11/9/2023'",Value mismatch (example 1 of 23),'7112.0666666666675','7112.066666666668'
data_validation,FAIL,"eop, unadjusted  ","account id='0014600001JLP1WAAX', order number='REN-183696', sku='IB-MNT-EXTM', service start date='4/1/2025'",Value mismatch (example 2 of 23),'31260.788426078034','31260.788426078037'
data_validation,FAIL,"eop, unadjusted  ","account id='0014600001JLLmiAAH', order number='REN-159713', sku='IB-MNT-PRM-ISP', service start date='4/1/2024'",Value mismatch (example 3 of 23),'25807.367797535215','25807.36779753521'
data_validation,FAIL,index#,,413 mismatches in column index#,,
data_validation,FAIL,index#,"account id='0014600001JLeFiAAL', order number='REN-184684', sku='IB-SUB-THREAT-ADV', service start date='4/29/2025'",Value mismatch (example 1 of 413),'9','1'
data_validation,FAIL,index#,"account id='0014600001JLeFiAAL', order number='REN-184684', sku='IB-SPLA-SUB-THREAT-PRE-Q-100K', service start date='4/29/2025'",Value mismatch (example 2 of 413),'13','3'
data_validation,FAIL,index#,"account id='0014600001YBLbAAAX', order number='REN-151738', sku='IB-SWTL-GD', service start date='12/15/2022'",Value mismatch (example 3 of 413),'21','7'
data_validation,FAIL,peak arr,,169 mismatches in column peak arr,,
data_validation,FAIL,peak arr,"account id='0014600001JLCiDAAX', order number='REN-184553', sku='IB-MNT-EXTM', service start date='6/27/2025'",Value mismatch (example 1 of 169),'24997.959799999997','24997.9598'
data_validation,FAIL,peak arr,"account id='0014600001JLCiDAAX', order number='REN-184553', sku='IB-MNT-PRM', service start date='6/27/2025'",Value mismatch (example 2 of 169),'24997.959799999997','24997.9598'
data_validation,FAIL,peak arr,"account id='0014600001JLCiDAAX', order number='REN-184553', sku='IB-SWTL-GD', service start date='6/27/2025'",Value mismatch (example 3 of 169),'24997.959799999997','24997.9598'
data_validation,FAIL,previous arr,,22 mismatches in column previous arr,,
data_validation,FAIL,previous arr,"account id='0014600001JLIbhAAH', order number='REN-165822', sku='IB-SWTL-GD', service start date='11/9/2023'",Value mismatch (example 1 of 22),'7112.0666666666675','7112.066666666668'
data_validation,FAIL,previous arr,"account id='0014600001JLP1WAAX', order number='REN-183696', sku='IB-MNT-EXTM', service start date='4/1/2025'",Value mismatch (example 2 of 22),'31260.788426078034','31260.788426078037'
data_validation,FAIL,previous arr,"account id='0014600001JLLmiAAH', order number='REN-159713', sku='IB-MNT-PRM-ISP', service start date='4/1/2024'",Value mismatch (example 3 of 22),'25807.367797535215','25807.36779753521'
data_validation,FAIL,rcn emp count,,18 mismatches in column rcn emp count,,
data_validation,FAIL,rcn emp count,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SUB-THREAT-ADV', service start date='5/1/2025'",Value mismatch (example 1 of 18),'15600','118400'
data_validation,FAIL,rcn emp count,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-GD', service start date='5/1/2025'",Value mismatch (example 2 of 18),'15600','118400'
data_validation,FAIL,rcn emp count,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-NS1', service start date='5/1/2025'",Value mismatch (example 3 of 18),'15600','118400'
data_validation,FAIL,variance,,3 mismatches in column variance,,
data_validation,FAIL,variance,"account id='0014600001JL8maAAD', order number='REN-175293', sku='IB-SWTL-GD', service start date='9/28/2024'",Value mismatch (example 1 of 3),'-1867.7799999999995','-1867.78'
data_validation,FAIL,variance,"account id='0014600001JLLXsAAP', order number='REN-190579', sku='IB-SWTL-NS1', service start date='10/18/2025'",Value mismatch (example 2 of 3),'26774.827692307692','26774.82769230769'
data_validation,FAIL,variance,"account id='0014600001JLMkTAAX', order number='REN-189650', sku='TR-SWTL', service start date='10/12/2025'",Value mismatch (example 3 of 3),'2979.9799999999996','2979.98'
data_validation,FAIL,"variance (adjusted, w/ late renewals extn)",,"3 mismatches in column variance (adjusted, w/ late renewals extn)",,
data_validation,FAIL,"variance (adjusted, w/ late renewals extn)","account id='0014600001JL8maAAD', order number='REN-175293', sku='IB-SWTL-GD', service start date='9/28/2024'",Value mismatch (example 1 of 3),'-1867.7799999999995','-1867.78'
data_validation,FAIL,"variance (adjusted, w/ late renewals extn)","account id='0014600001JLLXsAAP', order number='REN-190579', sku='IB-SWTL-NS1', service start date='10/18/2025'",Value mismatch (example 2 of 3),'26774.827692307692','26774.82769230769'
data_validation,FAIL,"variance (adjusted, w/ late renewals extn)","account id='0014600001JLMkTAAX', order number='REN-189650', sku='TR-SWTL', service start date='10/12/2025'",Value mismatch (example 3 of 3),'2979.9799999999996','2979.98'
data_validation,FAIL,year of cohort date fy,,5 mismatches in column year of cohort date fy,,
data_validation,FAIL,year of cohort date fy,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SUB-THREAT-ADV', service start date='5/1/2025'",Value mismatch (example 1 of 5),'FY 2015','FY 2006'
data_validation,FAIL,year of cohort date fy,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-GD', service start date='5/1/2025'",Value mismatch (example 2 of 5),'FY 2015','FY 2006'
data_validation,FAIL,year of cohort date fy,"account id='0014600001JLIHIAA5', order number='REN-183984', sku='IB-SWTL-NS1', service start date='5/1/2025'",Value mismatch (example 3 of 5),'FY 2015','FY 2006'
